E,pt,eta,phi
90302.8,80192.0,-0.470251,-0.726704
1443400.0,856263.0,-1.10981,1.58739
764851.0,41058.5,3.61701,-3.08737
151055.0,40160.7,1.99891,-1.11749
692938.0,643581.0,-0.366293,2.20759
482021.0,233582.0,-1.35166,-0.28526
745873.0,84565.8,2.86682,0.449211
1199190.0,401226.0,1.75565,-1.75879
282093.0,275000.0,-0.186012,2.29398
73293.5,48669.5,-0.944436,2.80798
327334.0,319231.0,0.210329,0.932834
500362.0,291963.0,-1.13258,-3.02853
69285.1,23912.7,-1.72479,-2.50781
1169210.0,942732.0,-0.608863,-0.229025
777586.0,539627.0,-0.906625,-0.405258
343146.0,218894.0,-1.01578,2.56931
238322.0,79490.6,-1.76049,1.89629
1265090.0,401453.0,-1.81434,-0.554689
381719.0,172016.0,1.43477,-2.70114
128490.0,27954.6,-2.20372,0.517119
2560950.0,596968.0,-2.13546,-2.91212
109247.0,102062.0,0.326076,0.582691
198591.0,44848.0,2.16664,-2.25826
74324.9,30988.6,1.51574,-2.90969
473941.0,452899.0,-0.283589,-2.37014
327950.0,169913.0,1.27506,0.922702
110111.0,37929.0,1.7237,0.127483
398288.0,269391.0,-0.9411,2.40067
306286.0,217242.0,0.875472,-2.16831
291019.0,174723.0,-1.09605,-1.82098
62500.9,25929.4,-1.52155,-0.468021
763963.0,739192.0,0.240034,0.631517
179654.0,152860.0,0.569468,2.24539
176928.0,151462.0,-0.552712,1.70301
104153.0,32087.0,-1.84318,1.84468
28786.4,24267.2,-0.567327,0.905793
936657.0,554275.0,-1.11503,-2.98471
297555.0,148661.0,-1.30018,0.610361
95238.5,65613.0,0.903386,0.439458
68984.9,38622.8,-1.1806,-0.112402
163512.0,25967.6,-2.52582,-1.44062
156758.0,22898.1,2.61027,0.278633
953310.0,929247.0,0.201955,-3.05526
340738.0,258487.0,0.774861,-0.851557
391855.0,226128.0,-1.12894,-2.56621
1672240.0,156340.0,-3.06075,0.949294
421978.0,404898.0,0.163903,0.428485
252164.0,228407.0,-0.440532,0.285672
1557650.0,936885.0,1.091,-0.254305
147251.0,72168.7,-1.3383,-3.05535
66779.8,66425.2,-0.0465615,-2.34215
955073.0,694030.0,0.839886,-0.354798
167765.0,163390.0,-0.104358,0.0537064
68121.2,50481.0,-0.797564,-0.330219
1454490.0,35371.3,-4.40948,-2.89739
1150990.0,765956.0,-0.958962,2.828
720594.0,57968.7,3.21146,-1.90766
71197.0,43574.2,1.06656,-1.49101
51120.1,39634.4,-0.703193,-0.93825
626319.0,591037.0,-0.255137,0.418883
30977.5,27685.9,-0.428797,2.08742
26368.6,24517.8,0.370413,1.03796
416897.0,300812.0,0.84974,2.26867
240003.0,206077.0,0.562147,3.06391
211362.0,203321.0,-0.223479,2.01165
70681.3,37785.8,-1.2354,-0.290643
719734.0,623874.0,0.531145,-1.44296
80809.8,26332.0,-1.7807,0.804471
552195.0,541064.0,0.177384,-2.33243
648351.0,126221.0,2.31884,2.18088
724568.0,707694.0,-0.199605,-1.70086
197726.0,56310.5,1.92634,0.994433
305225.0,33626.1,2.89561,0.927008
1108180.0,468826.0,1.50486,2.17497
865973.0,319427.0,1.65333,-0.750821
422324.0,282272.0,0.956054,-2.86273
292806.0,253852.0,0.543734,1.89188
461916.0,287443.0,-1.05071,-2.51384
373835.0,249752.0,-0.955647,2.67804
976029.0,63350.1,3.42681,-2.51889
80524.6,32548.3,1.54894,-3.08522
596329.0,559293.0,0.251237,2.14365
58284.7,49372.6,0.52425,2.95847
162802.0,32549.1,2.29211,0.661098
302677.0,267717.0,0.503443,2.36614
409577.0,159661.0,1.59427,-1.95113
363212.0,117131.0,1.79662,-0.88889
54057.4,53580.0,0.0879406,-2.83129
53854.9,43262.2,-0.630463,-0.0334385
158863.0,29627.8,2.36316,-2.32285
435345.0,412945.0,0.316053,2.22394
285008.0,278995.0,0.178872,-2.0084
246155.0,135377.0,1.20236,-0.0955858
39276.4,38035.9,0.180475,-0.190703
517195.0,413925.0,0.684432,-1.72637
243097.0,167859.0,-0.906461,0.259066
94973.3,41149.9,-1.47331,2.15366
833306.0,316665.0,-1.62199,1.8692
116814.0,109672.0,0.296263,-1.69873
139584.0,105496.0,0.771974,-2.15682
258218.0,89114.5,1.72114,-2.55865
376319.0,63477.3,2.46517,1.81972
1165850.0,222888.0,-2.3378,-0.733157
544647.0,156892.0,1.91476,1.6388
142554.0,77535.9,-1.2114,1.72956
64442.3,63495.5,0.110836,-0.465039
55188.1,48834.9,0.488581,-1.80108
379362.0,39255.0,-2.95885,-1.06206
561679.0,478744.0,0.576146,0.935904
299760.0,166342.0,-1.19162,1.7603
36145.3,35038.6,-0.159822,0.896561
549375.0,545786.0,0.0127159,1.42094
265176.0,248723.0,0.296274,-1.76584
1380840.0,179022.0,2.73173,1.65659
509741.0,132861.0,-2.01968,1.49268
1044650.0,891838.0,-0.572507,0.828247
738647.0,575368.0,-0.733109,1.45266
114247.0,44803.0,-1.5844,1.72553
502293.0,462376.0,0.410167,-0.826645
370719.0,161562.0,-1.46557,0.827
482206.0,130711.0,1.97623,-0.844427
676427.0,664535.0,0.0852255,-0.635563
145641.0,117106.0,0.679324,0.29305
913401.0,642625.0,-0.880865,0.20514
51535.7,46457.1,-0.450914,0.743857
753589.0,427376.0,-1.15659,2.87539
365818.0,347386.0,0.206883,-2.26827
99673.2,87306.2,-0.508486,-1.93259
313802.0,72784.6,-2.13942,-2.24113
213748.0,44824.8,-2.2437,-0.986538
106734.0,33514.2,1.82309,-1.47584
1340530.0,1047720.0,-0.723849,0.459057
65093.6,57761.1,0.444407,-0.542247
866226.0,842777.0,0.225015,-1.5159
737296.0,57953.7,3.23485,-1.07796
167142.0,48870.5,1.8968,0.166379
1167440.0,674678.0,-1.14084,-2.17575
685251.0,671142.0,-0.134983,1.28099
600448.0,361379.0,-1.09188,-0.500028
382914.0,190132.0,1.32212,-1.86785
235896.0,49518.7,-2.24228,-0.100495
50001.5,48911.4,-0.185357,-0.979583
1007240.0,30280.7,4.19735,2.33644
351518.0,25248.6,3.32494,1.62928
525974.0,516892.0,0.167464,-0.720237
524011.0,212797.0,1.5478,2.01053
46729.4,41310.1,0.50518,-1.93246
932569.0,533328.0,-1.14599,-2.05364
105626.0,97388.8,0.356986,2.78286
658387.0,607834.0,-0.287298,-1.09351
356623.0,329615.0,0.374648,-0.737435
219958.0,167789.0,0.765541,-3.07014
46331.3,25114.5,-1.21384,0.599037
244271.0,221289.0,0.428173,1.83842
371663.0,176897.0,-1.37101,-0.506534
542172.0,95900.0,2.41695,0.83766
89609.7,85549.5,-0.255977,1.86919
187198.0,54897.5,-1.89473,0.991133
1024950.0,1004600.0,0.126349,-1.80747
386591.0,382056.0,-0.0372271,1.19531
127506.0,125497.0,-0.0785142,-0.850827
60622.0,35934.3,1.09977,0.0876398
52431.9,35849.8,0.909326,-2.99915
37831.6,35253.9,0.232904,0.192595
973771.0,439714.0,1.43145,-0.829434
1048280.0,438488.0,1.51518,-2.2123
119737.0,35725.8,1.87715,1.26057
890380.0,850024.0,0.24361,1.81506
114059.0,112129.0,-0.0380461,2.46648
565647.0,558869.0,-0.105758,0.799132
68473.2,56142.5,0.628931,-1.13647
1038220.0,995984.0,0.0849184,1.17664
218522.0,144331.0,-0.964568,2.78038
77996.9,71974.3,0.351552,1.82105
76747.2,31843.6,-1.52491,0.939925
38739.7,29315.9,0.77043,1.17341
1351640.0,1349600.0,0.0471138,0.777458
803337.0,638649.0,-0.694599,-2.15152
127038.0,48465.9,-1.61335,3.07708
1029100.0,451953.0,1.46216,-2.29418
298276.0,233729.0,-0.703621,1.41255
245237.0,75532.4,-1.84454,1.10547
1047410.0,986514.0,0.339183,-2.2726
218651.0,36392.7,-2.4784,-1.57338
317818.0,262491.0,0.630446,-1.93694
186157.0,163303.0,0.405776,2.87037
118680.0,113495.0,-0.16665,-2.1199
79017.9,73826.0,0.297922,1.51727
331320.0,318863.0,-0.161801,2.87458
308166.0,289073.0,-0.176677,-1.17551
180603.0,155458.0,-0.551418,1.47241
130647.0,43505.4,1.76165,-2.34895
26941.9,25315.9,-0.354201,-0.319842
791381.0,445880.0,-1.17281,-1.35834
1496370.0,217215.0,2.61771,1.20616
729333.0,598853.0,-0.614702,-0.620158
256979.0,248637.0,-0.249981,1.93126
213208.0,200320.0,-0.314721,-1.3213
182043.0,30413.0,-2.47472,-0.340607
480284.0,474273.0,-0.08072,2.60899
140985.0,132517.0,-0.302648,1.45098
47862.8,41599.3,0.51867,-0.574295
1340270.0,829604.0,1.05627,0.967441
30826.9,25542.9,0.632537,1.44174
938046.0,807997.0,0.553428,0.972162
122303.0,36610.2,-1.87072,2.80548
355071.0,27756.6,3.24031,2.00478
1071640.0,27693.4,4.3487,-1.05359
878332.0,618407.0,0.88004,1.84709
233343.0,121296.0,-1.27088,-0.424191
54634.2,41218.8,-0.77882,2.84866
146407.0,30942.6,-2.23479,1.77493
654965.0,503631.0,0.747764,-1.80253
110662.0,77344.7,0.882364,1.41598
56858.1,51372.7,-0.387692,-0.781921
90717.8,24767.1,-1.96946,0.551276
741069.0,736651.0,-0.0595094,-0.40875
540580.0,475800.0,-0.514419,2.59459
226529.0,26251.0,-2.84409,-2.37026
36516.5,25028.9,0.896398,0.971796
734281.0,673437.0,0.359641,-1.28482
694184.0,53947.5,3.2462,0.492476
274384.0,272439.0,0.0850297,-2.32783
252902.0,241289.0,-0.153017,2.44281
312378.0,222749.0,0.861742,-2.64072
111852.0,31308.8,1.94378,-2.74097
33711.5,26427.1,0.726053,0.578619
281832.0,268092.0,-0.215488,0.305932
282440.0,220519.0,0.72753,-1.09755
138120.0,131693.0,-0.242211,1.0617
262065.0,24098.2,-3.07719,-2.48077
596346.0,564590.0,-0.323302,1.66616
141213.0,131543.0,-0.359184,-0.952143
97718.2,72963.2,0.792196,1.67045
68422.1,32295.2,-1.36935,1.44951
946494.0,651349.0,-0.898959,0.803011
456446.0,345646.0,-0.776856,-2.92778
307557.0,278563.0,0.409544,2.24937
661302.0,170154.0,2.03277,-2.7445
432836.0,32337.7,3.28576,-2.15764
49382.4,25935.7,-1.25709,2.21974
478622.0,445806.0,0.330773,1.12625
404932.0,110818.0,1.96878,-2.37704
57012.2,39514.6,0.90109,1.78986
156367.0,23184.5,-2.59563,1.76366
966681.0,954586.0,-0.156177,0.692785
52378.9,35592.6,-0.927429,0.885912
63131.7,24755.7,-1.58608,1.70926
378408.0,348527.0,0.402834,-2.51866
651930.0,291003.0,-1.44303,-0.0750572
108444.0,52595.5,1.34979,-2.72816
1202440.0,38647.2,-4.1305,-1.39726
608675.0,31379.7,3.65752,2.08195
53307.3,27093.2,-1.28641,-1.9846
1039650.0,312293.0,-1.87209,0.146571
232384.0,208307.0,-0.463164,1.45145
389258.0,101955.0,2.01425,-2.96224
560460.0,40027.3,3.33091,-0.408304
452225.0,313665.0,-0.900979,0.976044
377288.0,237109.0,-1.03641,2.85386
312783.0,84473.5,1.98057,-1.26205
576920.0,556068.0,-0.268208,-2.19159
466958.0,249753.0,-1.23582,-1.3023
626429.0,119012.0,2.34416,-0.935354
456196.0,447540.0,-0.14091,2.11435
418440.0,183502.0,-1.45841,-0.77923
971236.0,92319.0,3.04382,1.23616
56293.7,52520.8,0.36889,1.65307
1741100.0,539211.0,-1.83984,1.8046
391887.0,244420.0,1.03459,1.00379
164128.0,151494.0,0.378851,0.740554
143429.0,51169.1,1.68931,1.23087
919357.0,859577.0,-0.342691,1.11956
144209.0,122893.0,-0.572069,-0.427806
513870.0,444632.0,0.544092,-0.825463
358311.0,304025.0,0.577776,-1.48958
721204.0,696541.0,0.259355,2.43862
82463.1,35160.2,1.49194,-3.06021
1231500.0,1140040.0,-0.367984,0.0894964
93582.1,84990.9,-0.416101,-0.668199
92319.0,49754.6,-1.22327,-0.925109
86834.4,41469.4,-1.36472,1.08913
46839.5,23906.5,-1.289,1.82322
1295710.0,887896.0,0.921898,-0.460554
137101.0,83184.3,1.08034,1.70015
914800.0,615758.0,0.946253,-0.592754
1531930.0,913170.0,-1.10416,-2.59204
836612.0,805544.0,-0.270617,-1.70988
194200.0,67979.1,-1.70647,1.46982
139030.0,42591.0,-1.84977,2.5232
453080.0,377522.0,0.618746,-3.07722
184538.0,182074.0,0.137116,1.61448
1595690.0,91901.5,3.54664,2.85284
419745.0,28280.9,3.38939,2.12566
435092.0,358597.0,-0.637367,0.45006
347162.0,215695.0,-1.05376,-2.12717
137699.0,69728.2,1.29969,1.31298
200573.0,38837.7,2.32512,0.412756
2344900.0,1409100.0,-1.09442,2.85408
923006.0,299046.0,1.79259,1.65701
358260.0,289897.0,-0.672635,2.79027
30089.7,29275.2,0.189205,-3.05976
583705.0,26584.2,-3.78168,-1.53581
1088890.0,508491.0,-1.39294,3.03986
512072.0,63146.5,2.78222,-3.067
146034.0,29798.0,-2.27064,-2.91838
978223.0,806782.0,-0.639228,2.37885
88483.9,65487.5,-0.810987,-1.65112
475887.0,279993.0,-1.12122,-1.27618
269018.0,265366.0,-0.0494206,0.51183
697060.0,91378.0,-2.7203,2.62904
121343.0,78416.0,-1.00189,-2.54781
39740.5,35280.3,0.47895,-0.799831
787831.0,353729.0,-1.4365,1.06031
1847410.0,211067.0,-2.85902,2.62409
736198.0,114645.0,-2.54644,1.96197
1454840.0,805909.0,1.18889,0.418973
574190.0,158933.0,1.95551,1.55902
1471570.0,1140570.0,0.733379,-2.85502
116279.0,90606.3,0.721625,-0.00740582
1402210.0,631191.0,1.43315,0.1249
97156.4,66941.5,-0.913419,-0.460116
56198.3,50074.7,-0.45085,2.73864
126470.0,32520.2,2.03181,-0.989509
327773.0,267249.0,-0.654895,1.86352
558282.0,229977.0,1.52955,1.10969
293839.0,55737.7,2.34561,1.04552
232973.0,54721.7,2.12655,-2.8412
545674.0,386171.0,-0.878742,-0.917811
251864.0,249393.0,-0.0314967,0.516771
65636.7,64259.0,-0.178048,-0.583231
886569.0,567865.0,-1.01076,-2.2522
135531.0,123091.0,0.445064,1.56482
1296710.0,1273510.0,0.17477,-2.07348
277121.0,161106.0,-1.13204,0.580001
974935.0,893486.0,-0.381325,1.15586
635876.0,458507.0,-0.843662,-2.93947
146455.0,140853.0,-0.262484,-1.28629
149077.0,136870.0,0.41153,-2.02371
176092.0,118120.0,-0.946073,2.46695
449569.0,110691.0,-2.0778,1.96632
779453.0,452541.0,1.12774,-0.0284435
140401.0,95887.4,0.914388,-2.22396
79750.3,43442.7,-1.19493,-0.251082
38323.2,34053.4,-0.392895,0.680932
614536.0,496871.0,0.654526,-2.42967
83272.7,53460.6,1.00828,-1.58277
54720.3,52852.2,-0.127641,-1.87067
37646.6,37192.8,-0.0894474,2.45185
969782.0,899763.0,-0.381679,0.266316
607943.0,135947.0,-2.17801,-0.950731
778793.0,648085.0,-0.600668,-0.410452
130669.0,121411.0,0.375538,2.57516
60935.5,58620.8,0.179494,0.684497
80177.5,24220.7,-1.86422,-1.79416
722467.0,677256.0,-0.226632,-0.985648
27861.2,25709.3,0.397941,-1.04714
62396.2,24410.5,1.58565,-2.54134
792185.0,448337.0,-1.1699,2.18329
259091.0,200613.0,0.739888,-1.68349
930093.0,578387.0,-1.05225,0.764265
71528.8,34639.4,1.34718,-1.36023
1968600.0,1112370.0,-1.17202,-2.41931
543235.0,218973.0,-1.55561,2.32117
162013.0,141746.0,-0.525099,0.834428
2299860.0,573991.0,-2.06511,-2.03826
283831.0,201638.0,-0.873311,0.876549
2038810.0,1500680.0,-0.818167,-0.823079
76738.8,75680.1,0.0124697,1.78567
1589950.0,694018.0,-1.46976,-2.8994
1468220.0,280034.0,-2.34065,-0.714881
167593.0,22875.9,2.67931,1.96205
643446.0,628060.0,-0.209871,-0.918678
1148930.0,22086.5,-4.64466,0.059541
540432.0,502210.0,-0.380896,3.07762
482765.0,206872.0,-1.48974,1.95289
70632.0,51981.7,0.80809,2.75824
163026.0,38795.5,2.11332,-1.72851
568076.0,513636.0,0.436058,-1.95919
186419.0,139385.0,-0.789629,-0.545299
632348.0,46065.0,3.31113,0.991062
703204.0,686818.0,-0.20699,-1.67848
74651.7,74137.4,-0.0275761,-0.500432
32125.9,26085.7,0.660739,-0.082069
1026220.0,792573.0,-0.746736,2.1394
889298.0,37665.5,-3.85435,-0.928857
230509.0,23412.7,2.97706,-3.13204
951202.0,923090.0,-0.235353,1.68238
110802.0,104593.0,0.296691,0.432595
75753.9,72071.8,0.309226,1.29593
447698.0,53685.9,-2.81031,-1.44875
31150.2,30962.6,0.102247,-1.45519
650520.0,625467.0,-0.275286,1.57414
613967.0,34127.9,3.58218,-1.90536
75353.4,28929.3,-1.60617,-0.872152
424243.0,322131.0,-0.737554,-2.26506
248488.0,246177.0,0.0418884,-2.0337
522568.0,161254.0,-1.84161,-1.63708
111780.0,24600.7,-2.1938,-2.20848
44457.7,24399.1,-1.20596,-2.7678
528584.0,518278.0,0.0790939,-1.39387
467717.0,439899.0,-0.279738,1.85049
280967.0,256202.0,0.433943,1.99743
94933.0,94008.7,-0.135429,2.59378
59533.8,53090.0,0.419172,-2.22041
615787.0,439186.0,-0.855105,1.60632
203905.0,167667.0,-0.567283,0.462943
704589.0,115112.0,-2.49712,0.344018
98996.8,96039.5,0.0960323,1.09783
193791.0,67729.3,-1.70701,0.685044
580702.0,410673.0,-0.878046,-2.28412
342370.0,283437.0,-0.613959,-0.00466833
238917.0,36835.8,-2.55638,-1.55886
861999.0,335858.0,1.59465,1.19416
312120.0,310672.0,0.0394829,-0.560647
294334.0,43032.4,2.60979,-1.44711
406838.0,39239.8,-3.02905,-2.86746
99815.5,25738.9,-2.02866,-2.96301
446044.0,380416.0,0.544546,-0.14177
196675.0,186316.0,-0.308922,3.07304
34519.5,33996.2,-0.102141,0.575516
28516.3,26435.4,0.355281,1.1287
26594.3,26177.4,0.106747,-1.18244
931347.0,368405.0,-1.57856,2.14826
582092.0,217028.0,1.63891,1.1588
247187.0,38774.9,-2.53918,-2.93966
565876.0,34833.3,-3.47985,-1.61568
819392.0,692050.0,0.591803,-2.25088
26623.8,26232.1,-0.00107301,-1.13086
766928.0,718435.0,-0.358512,2.04684
83187.5,82181.3,-0.0492997,-1.50334
90026.2,47613.0,-1.24836,-0.323768
39744.7,37360.4,0.347946,-1.04955
593974.0,301719.0,1.29779,2.89148
1137300.0,293613.0,-2.02946,-2.94357
205511.0,30549.2,-2.59287,-1.04492
39142.5,29543.0,-0.741141,-1.64119
1793380.0,427449.0,2.11169,2.83533
492473.0,318388.0,-1.0014,0.449112
131892.0,38504.8,1.89787,-2.60018
1127360.0,945991.0,-0.600451,0.0400197
519028.0,488571.0,0.349272,2.32203
626365.0,229947.0,-1.65919,-1.22238
416428.0,30681.1,3.29964,-2.69819
832043.0,507847.0,-1.07159,-3.03817
168999.0,110574.0,-0.96758,-2.0888
93872.4,77305.8,-0.610682,0.585556
148699.0,45135.2,-1.85891,-1.48801
478827.0,449552.0,0.354148,-0.920607
208779.0,193834.0,0.274756,1.44147
229223.0,132205.0,1.13442,2.10043
413181.0,44357.1,2.9216,0.417848
2012800.0,926080.0,-1.41168,-2.06501
934506.0,550559.0,-1.11821,0.839464
1550720.0,574006.0,1.6504,-1.51003
51314.2,40415.0,-0.702413,1.03346
999797.0,789215.0,-0.708872,1.66315
806151.0,248651.0,1.84381,-2.99639
353628.0,171550.0,-1.34849,1.9278
121471.0,70817.9,-1.12995,1.03479
419727.0,222266.0,1.24657,-0.0449358
288245.0,199389.0,-0.906918,-2.81223
852085.0,157015.0,2.37574,-3.08118
174888.0,148081.0,0.58023,2.72495
1405370.0,79542.9,3.5639,-0.404694
52729.0,51825.8,0.104955,-2.72392
337505.0,39251.2,-2.84107,1.184
32439.5,26828.9,-0.587233,1.8482
735474.0,23944.2,4.11763,-0.860776
837719.0,794407.0,0.323421,-1.33569
990502.0,687531.0,0.903075,-2.42153
48244.8,39742.1,0.633553,0.161551
51871.7,32054.8,-1.05294,0.151405
533124.0,416042.0,0.732271,-2.45273
121518.0,62414.1,1.27919,-1.1434
97297.9,46394.7,-1.36248,-1.42524
45079.4,38510.6,-0.558831,1.06397
39671.6,37515.7,-0.337417,-2.67564
570568.0,569068.0,0.044985,-2.28341
61040.6,55966.1,0.392109,2.71989
75644.8,33178.5,1.46191,2.33263
26814.5,26693.9,0.0619951,1.06411
549806.0,405905.0,0.812163,-1.59169
200798.0,179859.0,-0.475746,2.2772
369337.0,27340.2,3.29508,-0.807836
420572.0,22835.1,3.60562,-3.02088
593284.0,480893.0,-0.664204,2.85319
180361.0,75708.5,-1.50962,1.34744
45199.0,40841.6,0.405817,-1.49587
38345.2,36299.2,0.253405,0.52765
892558.0,867811.0,0.23444,-2.67594
312237.0,138430.0,1.44944,2.48939
263407.0,116423.0,-1.45198,0.148807
618567.0,530511.0,-0.559164,2.52902
286724.0,280743.0,0.0848909,2.50562
112486.0,111714.0,0.0310109,1.67353
805578.0,801172.0,-0.0908159,1.6513
696852.0,667554.0,-0.212081,-1.86335
305131.0,211655.0,0.904285,2.98508
379105.0,188196.0,1.3236,-1.83624
77916.6,71054.6,0.424037,-2.50812
57021.4,55220.1,0.174526,1.83866
861545.0,785374.0,-0.367155,-1.31032
201124.0,52099.9,-2.02323,-0.605219
797871.0,747394.0,-0.364026,1.86134
224189.0,35073.6,-2.54154,2.20644
59464.2,31264.2,-1.25444,-1.5337
516561.0,504114.0,-0.106814,-2.31929
369838.0,233378.0,1.01898,1.76953
96801.9,95998.3,-0.109668,2.35964
78438.5,37780.0,1.35719,-2.31135
790366.0,34603.5,3.82119,0.569488
1726680.0,325233.0,2.35342,1.71939
320652.0,224732.0,-0.887518,0.328227
111231.0,98840.9,-0.478331,1.20961
151629.0,50891.1,-1.7529,1.46423
760226.0,737537.0,-0.231681,0.292134
92200.2,91312.5,-0.11738,-2.05851
516192.0,276328.0,-1.23482,-1.28871
1071860.0,186633.0,-2.43191,1.09299
329925.0,163917.0,-1.32061,-2.42786
590319.0,135681.0,-2.14919,-2.35388
75835.5,56754.9,0.792095,-2.41189
648063.0,574493.0,0.498212,-1.7755
253937.0,245121.0,-0.264083,0.703181
1073350.0,52612.5,-3.70811,2.90741
1569340.0,476474.0,1.86033,-1.40431
594639.0,73436.0,2.78011,-1.42856
105770.0,48933.7,-1.3938,1.1136
418086.0,38660.5,-3.07162,-0.12422
221983.0,37663.3,-2.45972,-1.61802
1232790.0,694956.0,-1.17306,-0.706743
62984.6,51562.2,0.649134,1.72311
817816.0,815439.0,-0.027071,-3.07026
355367.0,311598.0,0.494565,-0.908775
226897.0,207011.0,0.425664,-1.54203
351664.0,331476.0,-0.319833,-2.65802
344821.0,241721.0,0.877761,1.27284
1081420.0,219177.0,2.27878,0.422837
87481.5,74293.9,-0.564092,2.54076
73755.0,67381.6,-0.407046,-0.296082
391842.0,375241.0,-0.253762,2.75478
94866.1,92975.0,0.1353,1.89806
92659.1,54622.4,-1.11514,0.837646
52844.6,44204.5,0.536226,-1.03084
34238.7,33079.0,0.1967,-0.159813
76567.6,32025.8,-1.51745,-2.41528
642292.0,312117.0,1.34528,-3.05084
731581.0,243731.0,1.76284,-0.603995
496684.0,135757.0,1.97032,3.12581
468239.0,457285.0,-0.210895,-0.455393
143390.0,127795.0,0.469255,2.58186
115110.0,41782.3,-1.66899,2.26661
817882.0,549622.0,0.951062,-0.291143
784971.0,438878.0,-1.18301,-2.20984
182491.0,44168.9,-2.09587,-2.90664
701142.0,28527.9,-3.89451,-2.57512
747548.0,743936.0,0.0526425,1.86605
206404.0,201759.0,-0.054156,-0.971491
491425.0,25187.6,3.66342,-2.44123
212104.0,24290.3,-2.85626,2.09383
789682.0,595800.0,-0.78365,2.22575
255451.0,121890.0,-1.36956,-1.2332
183750.0,95729.1,1.26512,-2.73115
200121.0,31132.1,-2.54698,-1.62618
139878.0,31125.8,-2.18178,-2.97745
672837.0,668629.0,-0.0681546,-2.57701
115068.0,52202.2,1.42115,1.223
37467.0,24551.1,-0.970777,2.10086
598604.0,503884.0,0.587943,1.68761
268195.0,266772.0,-0.0287867,1.43709
354828.0,351347.0,-0.0239709,-0.70294
268903.0,259463.0,0.187293,-3.01497
169647.0,167578.0,-0.127707,1.03401
243830.0,69844.3,-1.92125,-1.74966
355520.0,40773.7,2.85442,2.7625
690591.0,26545.1,-3.95147,1.05301
321615.0,313799.0,-0.12435,-1.51361
453547.0,199991.0,-1.45652,1.99588
158663.0,154437.0,-0.106603,1.86057
157036.0,90800.8,-1.13997,-1.93619
333473.0,35146.8,2.93969,-0.383207
784604.0,758164.0,0.147478,0.250393
206438.0,203621.0,0.0785646,-2.97061
477928.0,397050.0,-0.622481,0.567148
591328.0,152149.0,2.03336,-1.16215
117643.0,56572.1,1.35446,1.48424
595992.0,531179.0,-0.485958,3.0567
295981.0,290951.0,-0.180922,2.02694
713805.0,79417.7,2.88574,-2.36079
463114.0,55013.8,-2.81924,0.860877
1542660.0,571991.0,1.64263,1.52251
85967.9,83662.7,0.220635,1.12844
84063.4,68910.9,0.638138,0.562058
2051160.0,578734.0,-1.93792,-1.01639
138474.0,133258.0,-0.233784,0.65315
291490.0,110330.0,1.62532,0.218486
141108.0,31453.3,2.18001,-0.654869
1137750.0,502549.0,1.455,-2.19284
364354.0,319213.0,0.513543,-0.615738
168470.0,161612.0,-0.233968,-0.905857
128396.0,111705.0,0.452377,-2.02133
266513.0,52830.5,-2.29866,-2.3493
46053.1,36345.8,-0.661385,-0.0581474
872539.0,29177.2,4.09087,-2.5525
443381.0,405527.0,-0.413943,-2.47017
803878.0,251527.0,-1.82779,-0.690706
376863.0,308854.0,0.649537,-1.37396
274655.0,204727.0,0.797547,1.295
551214.0,108597.0,-2.30659,0.82698
650932.0,621249.0,0.266669,2.56399
1246540.0,70517.6,3.56459,2.32324
956193.0,680802.0,-0.864169,-0.449559
732054.0,257366.0,1.70537,-2.82884
293783.0,30656.4,-2.94996,1.21247
44641.2,29352.9,-0.975783,0.49081
332502.0,28457.6,-3.14942,-1.17908
664408.0,269545.0,-1.55111,0.060322
195711.0,165038.0,-0.521868,-0.947676
